title
深夜直播！ 韓國瑜稱「菜鳥市長聊市政」
不再堅持！連戰溢領退休金遭追討 繳回10萬「照制度走」
最美議員高嘉瑜登時尚雜誌！網友封：「政治界林依晨」！
面對一國兩制與非洲豬瘟　蔡英文： 台灣人要有志氣
「李遠哲也曾判斷錯誤挺一中各表」　楊長鎮：還好蔡英文「以下犯上」硬拉回來
台中空氣「橘爆」　網友到盧秀燕粉專留言：為何還不發功救空汙
吳瑞北聲請假處分阻管中閔上任　法院駁回
丁守中選舉無效之訴開庭　律師：只投公投的人排長龍，影響其他人投票意願
不撐了！「黨職併公職」溢領10萬退休金　連戰繳清了
「柯文哲+韓國瑜選總統」超旺！命理師爆：2020年兩人相助 運勢大爆發
觀點投書：告台灣同胞書40周年，大陸重新定義「九二共識」
包可小華專欄：果真請神容易送神難
觀點投書：見獵心喜的民進黨2020年總統候選人
政壇林依晨！高嘉瑜登上時尚雜誌 招牌公主頭真相曝光
黨職併公職溢領退休金 前監委黃肇珩溢領543萬元最大戶
柯韓2020年合作運勢超旺！ 命理師：有機會登高位
「反一國兩制！」蔡英文貼16種語言 網讚翻：好嗆我好愛
2018九合一大選結果 五大紀錄一次打破
2020成「九二共識決戰」？朱學恒曝小英「最大敵人」
高雄還沒發大財就先苛扣加班費 基層員警怒批太離譜
蘇嘉全為公益演唱 網友驚呼：被政治耽誤的歌手
百萬網友成蔡英文後盾 律師：事實證明這能換成選票
獨派四大老逼宮 藍營的「他」指六問題批標準「大老亂政」
2個「不要懷疑」挨轟賣台 韓國瑜無奈：我講什麼都錯！
酸白冰冰臉書流量暴增！ 丁允恭趁勢發「葉佩文」：已消滅22K
女議員要柯P管老婆臉書 陳佩琪狠酸：撩我發廢文動機
代理台大校長15個月 郭大維最後一次校務會議有感而發
選總統「柯、韓合作」運勢爆棚？命理師：有機會登高位
遭逼宮＋回擊習近平…蔡英文聲勢直飆 謝網友相挺：很溫暖
勸蔡英文降低兩岸衝突！柯文哲這句話 讓他首次被鄉民譙翻
韓國瑜帶旺柯文哲？ 命理師曝：合作2020運勢大爆發！
觀點投書：網內互打還是網內網外互打？談蔡總統的三道防護網
議員譏柯文哲「先管好老婆臉書」 陳佩琪：撩起我再發文的動機...
台灣負債少 王浩宇：幾乎是全球財務狀況最好的進步國家
王福闓觀點：這是一場中華民國的勝利
砲轟女議員是「放鴿子大王」 名嘴怒：失敗不是沒道理
西裝、圍巾黑鮪魚變身劉文正 院長開唱女立委喊：師奶殺手
台北市立委補選民調曝光！ 他斷言：這個人是100％落選
陳其邁吃火鍋直播！「卓榮泰神問」戳到痛處 網友好心疼
「國民黨沒一個能打的」 朱學恒：蔡英文敵人是韓國瑜
韋安觀點：習近平要在2028年之前，完成他的「兩岸統一夢」？！
中國登月威脅西方 外媒：川普會建立太空部隊
蔡英文貼「台灣共識」藏文版 網友推爆：中國會氣到中風
聲量由黑翻紅？蔡英文24語言反一國兩制 網友：2020穩了
新生代議員反九二共識、一國兩制 要求地方首長表態
「政界林依晨」高嘉瑜登時尚雜誌 揭密：綁公主頭彌補童年遺憾
傳台灣拆舊戰機發動機供研發巡弋飛彈 外媒：創新又怪異
還沒發大財…加班費被打74折 高雄基層警怒：太離譜
分析柯文哲的兩岸態度 人渣文本：和他不懂軍事有關...
蔡英文這點贏過柯文哲 狠甩賴神、韓流高居第一
律師點名管案三戰犯 怒吼：管中閔任校長我們很幹！
多維觀點》前進2020　蔡英文必須直面兩岸關係
管中閔8日上任 台大代理校長：盼爭議告段落
羅智強稱仇中比豬瘟更毒 網友怒轟：舔中病最毒
立院臨時會 柯建銘籲各黨理性誠懇討論預算
防疫視同作戰 陸軍舉辦非洲豬瘟防疫消毒作業講習
陳昭南專欄：小英悍拒「九二共識」，習近平被迫地動山搖！
國民黨打麻將的掀桌逃 宅神：2020蔡英文最大敵手是他
二大一廣場／柯文哲最近在讀什麼書-3？網路讓政治反思
柯P才下令首長禁po臉書 太太晚上就發文
溫暖回應逼哭網友！蔡英文：雞排可以當祭品，但台灣不能
網製客、台語版「台灣共識」求轉發 蔡英文親回祭品文：不必跳湖
拋2020排民調初選 吳敦義：黨員投票較符合美國制度
小英強硬否認九二共識 宅神曝2020最大敵人竟是他
二大一廣場／九二共識沒共識 一國兩制剩一國
趙怡翔外派美處政治組長 外交部：適才適所
民調支持度最高 朱立倫：還有很多努力空間
江宜樺台大遭圍堵 社科院背書：未受通緝就沒問題
其他立委補選參選人大咖站台 何志偉：選民是大咖
豬瘟=生化武器？ 羅智強怒：仇中腦才是最大瘟疫
不讓孩子餓肚…寒暑假有飯吃 韓國瑜：請企業家捐款協助
【蘋果民調】朱立倫狠甩藍綠6天王 國民黨：用最民主方式產生候選人
一日民調？小英「趴趴熊變小金剛」 黃暐瀚：4人救了她
「擔心做不好無顏見高雄父老」 韓國瑜：會用盡吃奶的力量把經濟衝起來
風評：韓國瑜不是神，民進黨可以停止崩潰了
「賴清德自毀2020門票」 黃創夏：跟朱立倫一樣「只想走安全的路」
陳思宇民調漸有起色 柯文哲：盡力、努力、Do your best
批「沒台大魂」! 抗議人士聚傅鐘反管上任
拒一國兩制！ 蔡總統PO「藏文版」台灣共識
兩岸發言被網友噓爆 柯文哲：不可能每天都有人叫好
「被政治耽誤的歌手！」蘇嘉全變身劉文正連飆唱5首歌　一首歌捐20萬做公益
「不要懷疑共產黨收復台灣的決心」遭批賣台　韓國瑜：為何陳明通說就可以！
蔡英文粉絲回升破220萬居第1 網：一句話就回升真厲害
蔡英文反「一國兩制」貼文進化成20種語言　網友讚：總統真的超有種！
「拒一國兩制」習近平看不懂？網友再翻精靈語、楔形文字
新新聞》陳明文、高志鵬是前兆，扁朝結束後的司法檢肅將再現？
趙怡翔外派美國任政治組長 外交部：適才適所沒有酬庸
最新總統民調！朱立倫33%碾壓柯文哲13% 網友崩潰了
韓國瑜新政！教室裝冷氣 企業付電費 網：自以為慈濟上人
深夜開直播》韓國瑜承諾教室加裝冷氣、空氣清淨機　盼「企業家幫付電費」
習近平提一國兩制 9位美議員發言挺台灣
壽山將成立全國第一座國家自然公園管理處 管碧玲：欣見內政部回應
勸蔡英文這番話…柯文哲「一日行情說」被噓爆：我比較務實
自嘲「剪綵王」！朱立倫卸任又剪綵：不知網友會怎酸
葉毓蘭批政府 「用病死豬將台灣推向戰爭邊緣」
新新聞》安倍獨撐CPTTP有成，日本這回不當美國小弟
評論蔡總統回應習近平被噓爆　柯文哲：不要幻想每天講話每個人都鼓掌叫好
花蓮縣議員施金樹貪汙判9年定讞 落選頭莊枝財獲遞補
「案海戰術」又來了！2157件總預算提案爆量　柯建銘籲朝野理性溝通：不必再搞
說好的發大財呢？高市保大員警血汗值勤 加班費被打74折
獨派大老籲蔡英文不要連任 孫大千：標準大老亂政
韓拋兩個懷疑談兩岸遭剿 稱「我和陳明通說的一樣」
合體卓榮泰嗑鍋 陳其邁呷完宵夜又上節目
柯文哲勸蔡「降低衝突」挨譙 鄉民酸：以為是馬英九發言
吳子嘉警告「陳思宇不會當選柯太挺會受傷」柯文哲回應：一切都不確定，最近在讀非線性系統
台大校友傅鐘前「堵管」賀德芬：救台灣必須先救台大，立即撤銷管中閔任命！
雞排妹謙稱「不夠格」行銷高雄！看白冰冰影片…揪出這缺失
柯文哲勸小英「降低兩岸衝突」！486：他恐已被中共收買
「九二共識、一個中國」怎定義？他：國民黨是渣男應放水流
力挺蔡英文！高喊拒一國兩制 綠議員串聯籲縣市首長表態
韓國瑜猛拋觀光議題 談軍事觀光遭打臉「這裡」早就有
高嘉瑜登時尚雜誌！新髮型首曝光 揭「愛綁公主頭」原因
告台灣同胞書／與外媒茶敘 蔡英文籲協助捍衛台灣民主
死豬是生化武器？ 羅智強：搞仇中的政客腦才是最大瘟疫
高雄摩鐵選拔！「迪士妮」代言呼聲高 網酸：不是賭就是色
現身央視紀錄片 朱立倫：九二共識讓兩岸走向和平
數十位台大校友聚傅鐘 抗議管中閔當校長
國民黨不止一中各表 王金平曾提過的這主張...更大膽！
民進黨主席6日投票！卓榮泰、游盈隆跑基層做最後衝刺
綠營指豬瘟是「生化武器」 羅智強怒：仇中腦比豬瘟更毒
卸任後首度出席「剪綵」……朱立倫自嘲：不知道網友又要怎麼酸我
藍綠白激戰！ 柯文哲、蔣萬安出馬輔選
吳敦義諷廢全民調換柱  朱立倫：我應再向洪秀柱道歉
傳謝龍介遷戶籍選立委 國民黨10個字回應
吳敦義「換柱」暗酸朱立倫 他諷：吳聽到「這個」酸度破表
政院發言人谷辣斯稱海漂豬「生化炸彈」 馬英九批：不知所云
轉彎拚進總統府？他這樣分析2020 藍推吳敦義戰蔡英文
首換新髮型！高嘉瑜自揭愛綁公主頭內幕 曝童年留下遺憾…
政治人物要人少談政治？網友批：薪水小偷
習近平嚴重誤判！法媒：談話弄巧成拙，助小英凝聚台人意識
已無模糊空間 蔡英文：呼籲台灣各政黨不要再講「這4字」
軍武》105公厘砲打不爆共軍戰車？專家：用飛彈才行
散漫！中國人沒繳罰款又入境 黃國昌批政院：說一套做一套
釋昭慧挺蔡英文 「我不用穿著袈裟踢正步了」
「已不再有模糊空間」 蔡英文：全台政黨不要再講九二共識
沒有模糊空間了！ 蔡英文要全台政黨「別再說這4個字」
很重要！臉書發文852字 蔡英文交代花三分鐘看完．．．
卓榮泰歸咎縣市長敗選原因 一例一休讓勞工無法加班賺錢
「雞排可以當祭品但台灣不能」 蔡英文暖回網友祭品文
力挺蔡英文 釋昭慧：我不用穿著袈裟踢正步了
與外媒茶敘 蔡英文：所有政黨不該再談「九二共識」
新新聞》韓流挑戰中央兩岸政策，90萬韓粉真挺「九二共識」？
轟政府打仇恨牌 葉毓蘭：「用病死豬推向戰爭邊緣」
馬英九回應蔡英文：各政黨應一致講「九二共識」
2020爭大位隔空較勁？吳敦義酸全民調「換柱」朱立倫：我再次跟洪秀柱道歉
推翻前朝！韓國瑜遷燈會回愛河取這名 網：換蔡秋鳳代言？
蔡英文籲不提九二共識 新黨：當年是台灣先提一中
逼宮、習近平、非洲豬瘟 蔡英文網路聲勢為何上漲（動畫）
若東風導彈能反艦 法海軍上將吐槽：中國還研發航母幹嘛？
拉攏挺扁勢力！ 卓榮泰：陳水扁的屈辱會叫「那個人」加倍奉還
民進黨主席之戰》以「無能」形容執政已成台灣共識 游盈隆向黨員催票：挺民進黨價值
昔日邀五月天代言 賴瑞隆分析「市場效果」…網：我有見證
新聞檔案》看懂「九二共識」沿革始末
新新聞》非洲成了美中霸權爭奪新戰場
二大一廣場／真的嗎？朱立倫這個人又要選總統了？
一國兩制之亂》釋昭慧力挺蔡英文：只要蔡總統在位，就不用穿袈裟踢正步了
​小英真的撿到槍！開槍超猛！網友動畫美圖創作～
吳敦義酸朱立倫換柱 羅智強諷吳「聽到全民調就酸度破表」
​馮光遠批柯文哲：放膨風謊言的井底之蛙
驗票近尾聲　丁守中送蜂蜜檸檬慰問律師團
吳萼洋：我已完成傳蜂蜜檸檬養生法使命！
【商周】韓流、柯P　網紅政治操盤內幕 
不准柯P拿當選證書　吳蕚洋怒了：我受最不公平對待！
遭邊緣？這2人一樣花200萬　連「蜂蜜檸檬」都無法講
跨年神組合！合體吳蕚洋唱神曲　李麗芬提「這條件」
選市長好忙　候選5人再合體唱出「嘻哈版」政見會
別再推崇「蜂蜜檸檬」了！癌童母一語打臉吳蕚洋
辯論一唱紅翻天！吳蕚洋誓言：當選創造台灣奇蹟
推蜂蜜檸檬又高歌　江宜樺讚：療癒效果驚人！
蜂蜜檸檬喝多恐變胖蛀牙　桑椹葡萄抗氧化力更好
吳蕚洋最後上班日！　請假力拚台北選舉
全台沒人不知蜂蜜檸檬　吳蕚洋：花200萬CP值超高！
吳蕚洋推銷蜂蜜檸檬高歌　連原唱也服了親給這評論
蜂蜜檸檬加鳳梨酥　網推吳蕚洋「適合北農總經理」
參選就為推廣「蜂蜜檸檬」　吳蕚洋：喝了就沒長照問題
蜂蜜檸檬爆紅！他狂推「瘤被治好」　皮膚科醫生打臉
「蜂蜜檸檬」瞬間爆紅　網友總結北市辯論「他」是焦點
神回顧／聽了馬上爆血管！2018年10大政客幹話王 
超級「助選王」前十名出爐！他幫敵營越打越旺...
不後悔對邱議瑩「賞巴掌」　許淑華：我是替天行道！
臉書被61萬留言灌爆！邱議瑩：我網路聲量超越韓國瑜了
護妻1句話罵到「他們」　朱學恒吐槽：厲害了我的李永得
提告邱議瑩？韓國瑜回「這句」網狂讚：高下立判！
喊凍蒜有用！造勢晚會後　這些人當選率上升了
嘸在驚！臉書灌27萬人討道歉　邱議瑩笑笑這樣回…
邱議瑩引眾怒！網點名美女戰神　求「降龍十巴掌」出江湖
「陪睡說」惹怒女性？韓國瑜經典語錄　網友整理幫複習
「招商陪睡」說惹議　吳敦義：韓國瑜沒有錯
94挺愛妻！邱議瑩「陪睡說」惹議　夫：說得非常精準
朝聖議瑩！一夜4.6萬留言狂洗臉　比粉絲還多
邱議瑩「陪睡說」風波　李永得：應該道歉的是韓國瑜
還原「陪睡說」對話　韓國瑜：談招商道什麼歉？
邱議瑩「陪睡說」惹議　婦團痛罵：侮辱所有女性智慧
宅神開砲！邱議瑩「出包標準流程」　3重點看完記者會
T怪客踢新聞／韓國瑜邱議瑩　誰比較高明
韓國瑜陪睡說　邱議瑩稱未失言候亞寧還原全程
邱議瑩「陪睡說」惹議　葉毓蘭發文要她：請自重
老婆陪韓國瑜睡當報酬？他諷邱議瑩幹話多到可出撲克牌
巧遇選舉黃金週　金馬收視大跌3年來最低
吳敦義道歉　蔡英文：未來盼維持選舉文化
金馬沾染政治　李安：請大家給電影人尊重
金馬完整得獎名單／謝盈萱封后獎留台灣　徐崢奪金馬影帝
金馬獎公布入圍名單　台灣小清新力拚大陸大腕
是什麼樣的力量？　韓粉這一句讓名嘴「石化了」
接受吳敦義道歉嗎？陳菊：選舉也要有人性
玩寶可夢遇見真愛　新人婚禮布置萌翻
講肥滋滋有很嚴重嗎？他稱「母豬說」是對手奧步
決戰黃金週！鳳山集結10萬韓軍　鄭麗文：他已是奇蹟
「母豬說」延燒　連勝文嘆：讓豬好好做自己吧！
反擊吳敦義？　陳菊哽咽：我不是大母豬
曾失言「我恁爸啦」　他酸：這就是「古意」的陳其邁？
吳敦義失言　韓國瑜妻：打一場乾淨選舉
吳敦義承認失言　向陳菊及社會大眾鞠躬道歉
「肥滋滋大母豬」爭議》侯友宜批吳敦義：選舉要正向單純，失言破壞了大家的節奏
新新聞》勝選夜藍營總統角逐開跑，吳敦義拚朱立倫
觀點投書：最強里長陳永和的高票，推出下一個台南之星？
從母豬、太監、到沒照顧過小孩...國民黨輔選失言連環爆　民進黨批：只能用人身攻擊來助選？
觀點投書：豬都看不起你們！
「被韓流吹得東倒西歪」陳其邁失守綠色執政指標
批馬英九、吳敦義「選前內心話」揭沙文本色　陳芳明：站在傅榆前，他們是徹底自我矮化
暗批陳菊「肥滋滋大母豬」　吳敦義道歉了
劍指黨主席吳敦義？國民黨中生代齊喊「2020老人退位」
王宗偉觀點：作為情緒動員手段的必要與可能─表演政治與政治表演
不出席陳其邁岡山造勢　蔡英文：吳敦義道歉，顯示台灣民主進步
吳敦義「肥滋滋大母豬」批陳菊　蘇貞昌：以選票唾棄這種向下沉淪的政黨
陳菊臉書深夜感性發文：糟蹋陳菊個人事小，絕不可以糟蹋高雄
新新聞》侯友宜：我缺三票，拉票、催票與投票
吳敦義「母豬說」惹議　韓國瑜夫人李佳芬：發言不太妥當，可能過度激動
「我不是大母豬，我是台灣人的女兒」 陳菊疾呼：高雄人站出來，用選票證明高雄不會被糟蹋
新新聞》最佳助選員來了！中國打開了綠營支持者的出口
「肥滋滋大母豬」爭議》吳敦義暗批陳菊　陳其邁夫人吳虹：這種人身攻擊很沒公德心
批吳敦義「肥滋滋大母豬」用詞太不堪   陳其邁：花媽好像媽媽的肩膀，當我們的靠山
新新聞》朱立倫借李四川給韓國瑜，壓制吳敦義、王金平
韓國瑜怒批吳敦義發言不適當  「寧願乾淨的輸，也不要骯髒的贏」
又見謠傳陳其邁搭機耍官威　當事人澄清假消息
吳敦義高雄輔選暴衝　暗批陳菊是「肥滋滋的大母豬」
觀點投書：別讓藍營彌賽亞被釘上十字架
吳敦義辱陳菊、高雄辯論、金馬獎爭議言論　民進黨提影響選情三大事件
新新聞》藍評估勝選無懸念，北、中、高攻下二都就是大勝
吳敦義批陳菊「肥滋滋大母豬」　韓國瑜發聲明切割：不要人身攻擊
「不怕敵人夜襲刺進心臟」　陳其邁：用選票守護民主，還給高雄公道
舒緗家觀點：看到韓國瑜「半套危機處理」的背後
「韓流」撼動綠基本盤　「菜販」韓國瑜終結33年藍營魔咒
「肥滋滋的大母豬」爭議》吳敦義一鞠躬向陳菊道歉
金馬統獨爭議　柯文哲：中國大陸有機會就吃豆腐，重點是我們要有實力
吳敦義一中各表說又口誤？郝龍斌：我最近蠻牛吃很多，口誤機會不大
觀點投書：民進黨們的包容與氣度，被「母豬說」攻穿了？！
史上最討駡的勝選黨主席 吳敦義「綠懼人」招牌還管用嗎？
多維觀點》民進黨失敗 不代表吳敦義成功
吳敦義被拱選總統　孫大千：黨內的太陽如果不轉型就請退場
國民黨大勝15縣市　吳敦義：擬邀新當選縣市長列席中常會，聽取最新民意
高雄12年執政竟落得一句「又老又窮」　陳菊賣力輔選仍不免受重傷
TVBS民調》蔡英文聲望持續吊車尾　陳菊暴跌34個百分點掉進末段班
聲援陳菊  蔡英文痛批吳敦義「母豬說」：這種言論糟蹋台灣人拚命爭來的民主價值
游盈隆專欄：今天是蔡英文的期中考或期末考？
觀點投書：再見，黨主席總統再見
陳其邁用納粹音樂？配樂老師反擊：納粹也用貝多芬，所以用貝多芬音樂是納粹？
姚文智稱民進黨民調被低估15%　用蜂蜜檸檬賭陳其邁勝
丁守中稱增300有效票　柯營律師：不會有如此差距
韓國瑜鳳山晚會超人氣！上百攤商卡位「韓流夜市」，連蜂蜜檸檬水都來了
北市政見發表會》不見蜂蜜檸檬！吳蕚洋：票投我，我來訓練柯文哲當總統
迷戀基本盤、守不住「連勝文防線」丁守中「自己擊潰自己」
張經緯觀點：丁丁省省吧！想靠法律訴訟贏得選舉，只會自取其辱！
觀點投書：請讓我幫姚文智說幾句話
觀點投書：邱議瑩為什麼敢這麼大聲？再談新潮流
風評：蔡英文的錯是馬英九的錯，邱議瑩的錯是韓國瑜的錯
鄧湘全觀點：邱議瑩何必陪著韓國瑜失言
 「選市長還是演馬戲團？」李永得：韓國瑜才要為「陪睡」言論道歉
吳典蓉專欄：韓流來襲，民粹狂潮？
幕後》聲援邱議瑩者少　綠委憂心：大家都怕「網路霸凌」，恐已有寒蟬效應
觀點投書：孫悟空大鬧南天門     
邱議瑩「陪睡說」不道歉　李永得挺愛妻：韓國瑜侮辱高雄人
觀點投書：「非典型陪睡」VS.「非典型歧視」─到底誰歧視女性？
高銘志觀點：「老婆陪睡」是國文程度低落還是造謠？
邱議瑩臉書遭百萬網友灌爆　綠委：留言是「機器人」按出來的
「北漂青年」見面會　韓國瑜自喻是金庸筆下的令狐沖
葉毓蘭爆「老婆讓韓國瑜睡一晚當報酬？」　傳邱議瑩為失言道歉，明統一說明
夏珍專欄：蔡政府不造謠卻生事，唐鳳管得了嗎？
夏珍專欄：民進黨打不贏韓國瑜，賴給中國憋死自己
「拒絕韓式沙豬幽默」高雄婦團：韓國瑜「陪睡招商說」涉性別歧視，應出面道歉
「韓國瑜『招商陪睡』說沒問題！」吳敦義諷邱議瑩：不要再亂踢門了
「老婆讓韓國瑜睡一晚」爭議延燒　陳其邁批：韓污辱女性，也要公開道歉
怒批韓國瑜「陪睡政見」汙辱女性　邱議瑩：該譴責的是他，並不是我
2018政客幹話排行榜出爐！韓國瑜「愛情摩天輪」排第二，幹話王榜首是她…
觀點投書：搶補選，新潮流的下一步？
邱議瑩自認因女性而遭獵巫　許淑華嗆「硬凹到底」
金馬點將》專訪傅榆：用一段青春，找尋藍綠、兩岸「最大公約數」
「講出自己的心願就要被霸凌」蘇貞昌：台灣難道要倒退嗎
陳昭南專欄：傅榆「橫眉冷對千夫指」的勇氣，是藝文創作者的良心！
批金馬影人稱「中國台灣」是「最典型的假訊息」　蘇嘉全籲：用選票表達自由意志
金馬55．統獨爭議》涂們台上喊「中國台灣」頒獎搭檔惠英紅：沒聽清楚
【金馬獎第55屆完整入圍名單】張藝謀《影》獲12項提名最多　鄧超邱澤搶影帝　孫儷周迅爭影后
多維觀點》金馬衝突過後 台灣影業往何處去
金馬55》第55屆金馬獎，完整得獎名單
金馬55．統獨爭議》惜別酒會中國影人集體失蹤　張藝謀最佳導演慶功宴關窗拒訪
金馬55．統獨爭議》中國影星快閃離台《如懿傳》記者會臨時取消，周迅不見人影
張秀賢專欄：民主價值的生死戰
金馬獎統獨硝煙延燒！傳中國下令中資電影下屆不准報名　金馬執委會回應了
觀點投書：表態文化絕非「自由民主」，兩岸都是法西斯？
金馬獎風波：政治因素影響下的兩岸電影業，如何「藝術歸藝術，政治歸政治」？
楊其文觀點：如何定義台灣金馬獎
傳中國全面封殺金馬獎？ 國台辦駁：假新聞
「從未接受過中國台灣」蔡英文：台灣就是台灣
金馬55．統獨爭議》「中國」影帝頒獎台直稱「中國台灣」鄭麗君：請記得這裡是台灣
國片輔導金有用嗎？藍委質疑《大佛普拉斯》票房不如《玩命關頭》
張讚國觀點：中國，的確少一點
楊繼昌觀點：島國天光
金馬55．統獨爭議》「誰跟你一家親」！ 林靜儀力挺傅榆：台灣中國一邊一國
金馬55．統獨爭議》涂們「中國台灣」，傅榆「台灣獨立」，李安忙滅火「台灣是自由的」
新新聞》最悲情的姚文智，這一場終於贏了柯P
金馬55，統獨爭議》引發中國網友攻擊　傅榆：非民進黨指使，中國與台灣之間有大量的仇恨　
金馬55．統獨爭議》林飛帆：就算唱和兩岸一家親、九二共識，但「屈辱過後，你仍要面對打壓」
新新聞》金馬獎勇敢喊「我們的國家」，傅榆有曲折的身分認同故事
陳菊被吳敦義暗酸母豬　深夜發577字感言
吳敦義辱陳菊大母豬　黃國昌要求公開道歉
止血！罵陳菊肥滋滋母豬　吳敦義鞠躬道歉
吳敦義諷陳菊母豬說　陳致中：不要人身攻擊別人
【新北選戰】吳敦義諷陳菊「母豬說」　蘇貞昌：驚訝、憤怒
吳敦義辱陳菊「母豬」　吳思瑤批：喪心病狂到非人境界
吳敦義暗喻陳菊「母豬」　黃偉哲：仇恨言論不該縱容
吳敦義暗批陳菊肥滋滋大母豬　國民黨：沒指名道姓
吳敦義暗批陳菊「肥滋滋母豬」　陳其邁：非常憤怒、難過
離譜 吳敦義暗諷陳菊「大母豬」蔡斥糟蹋民主 韓急切割砲轟 吳道歉滅火
【新北選戰】吳敦義暗批陳菊「母豬」　侯友宜：破壞選舉步驟
【全文】暗諷陳菊母豬又被韓國瑜切割　吳敦義為不適言論道歉
吳拒辭黨魁：網路聲量已反轉 諷菊母豬 自認是「一點點失言」
六萬人前怒嗆！陳菊：我是台灣人的女兒，不是大母豬！」
我不是大母豬！陳菊霸回：「高雄人不要再惦惦」
轟吳敦義道歉沒誠意　花媽子弟兵衝韓國瑜總部踢館
評吳敦義母豬說　柯Ｐ笑稱：別人失言比我還多
吳敦義稱網路聲量已反轉　因留言正評遠大於負評
藍營支持者粉專貼噁心肥菊花　陳其邁陣營：勿對花媽人身攻擊
「花媽強忍羞辱的淚水」　王丹也哭：所有台灣人應站出來
菊嗆吳「我是台灣女兒 不是大母豬」10萬綠軍送暖
國民黨：「母豬說」失言已止血　對選情損傷小
諷菊母豬 吳敦義鞠躬道歉 藍營選將連夜切割 韓國瑜妻也評：不適當
吳敦義失言延燒若影響選情　國民黨恐掀茶壺風暴
​【宜蘭選戰】吳敦義失言惹議　陳歐珀：譴責國民黨票投民進黨
藍營粉專攻擊「肥菊花」　國民黨：不贊成人身攻擊
吳敦義罵豬母後神隱停開中常會　藍：讓候選人當主角
「母豬」失言風波若傷及藍營選情　吳敦義恐遭逼宮(動畫)
「母豬+太監」吳、馬失言　前正副總統怎麼了
無懼吳敦義失言仍邀請站台　丁守中：已經道歉沒有問題
【新北選戰】批吳敦義「母豬說」　蘇貞昌：國民黨一脈相承
十一月十九日各報頭條搶先報
心疼花媽被隱喻母豬　吳虹：不能只喜歡正妹
吳敦義失言「母豬說」　丁守中：失言就該道歉
「陳菊和我同病相憐」　髮蠟哥嗆吳敦義、李進勇可結拜
吳敦義從神隱「無主席」到暴走失言　黨內嘆：豬隊友
【危機6小時】「母豬事件」韓營譙翻天　止血內幕曝光
國民黨最強「擋」主席　吳敦義遭自家候選人圍剿
海豚、母豬、割掉那東西　吳敦義失言紀錄多
​【宜蘭選戰】吳敦義「大母豬」說　林姿妙「不適當、不認同」
政治人物必修的「道歉政治學」
「母豬說」延燒　韓國瑜陣營：恐失中間選民、女性選票
鄭弘儀點名藍營4大將　「這4人很可怕！」
「我是台灣人的女兒，我不是大母豬」　陳菊陳其邁偕十萬人唱島嶼天光抗韓流
從「母豬說」和「禿頭」看社會上各種歧視
【高雄辯論對決6】學者考前猜題　母豬說、金馬獎牽動選票
「雙方展現風度」　陳菊肯定高雄市長辯論
蔡英文為菊姐抱不平　斥在野黨主席口出粗暴言論
天王大老靠邊站　國民黨憂選後黨內互鬥
蔡英文南投站台　再批吳敦義踐踏台灣民主和女性
內舉不避親　里長議員夫妻檔聯合競選
沒辦辯論會無所謂　彰化縣長三選將隔空辯論捷運議題
【政黨靠邊站3】韓粉只求韓國瑜當選　狂電黨中央約束馬英九「嘜來亂」
【高雄辯論對決4】韓國瑜妻給另一半優等90分　「他不是閉關是感冒了」
韓：死了埋在台灣 12萬藍軍鳴戰鼓 陳：一起守護高雄 8萬綠軍嘉年華
切割！韓國瑜怒轟吳敦義　「我不要骯髒的贏」
林佳龍海線造勢　宣布台中人口突破280萬
【新北選戰】蘇貞昌回防蘆洲吸萬人　「會做事連線」合體掀高潮
【高雄結辯】韓國瑜攻「選上若貪污關到死不假釋」　陳其邁端「上任第四年達零舉債」
十一月二十一日各報頭條搶先報
〈金馬很政治〉台獨論惹火對岸 傅榆自稱是政治狂熱者
金馬紀錄片導演傅榆一句話　讓中國網友生氣了
【最即時專題5】怪傅榆壞了藝術　王丹批荒謬：金馬、言論自由誰重要？
【金馬爭議15】「藝術殿堂輪不到妳嘴」　男星狠嗆傅榆「愚婦」
【金馬爭議9】傅榆台灣出生第2代新住民　臉書發聲「想罵人的請來這」
〈金馬很政治〉林正盛挺傅榆台獨發言：台灣是國家，一點也不想多
【金馬爭議12】傅榆台獨言論稱非民進黨指使　「中國與台灣間存在大量仇恨」
【金馬爭議11】瞎指陶晶瑩為傅榆鼓掌　中國網友放話封殺
從傅榆風波看政治與藝術可以分開嗎
余天批傅榆、涂們「搞到大家尷尬」　哀怨選舉站台一毛沒拿
​【金馬爭議14】中國官媒竟牽拖：台灣當局火上澆油
【金馬爭議5】紀錄片導演奪獎喊台獨　中國網友攻陷臉書霸凌
CNN：中國溫和回應金馬爭議　以免影響選舉
傅榆是新住民台灣人在自由化中漸漸長成的花朵
中國明星反彈是必然　蔡正元：傅榆率先破壞統獨默契
【中國抵制金馬1】傳中共下令抵制金馬獎　中資電影不准報名
金馬獎頒獎現「台獨」言論　中國直播嚇到即時暫停
段宜康：金馬獎與韓流激發綠營士氣　北市已有三足鼎立味道
〈金馬很政治〉台獨發言延燒！紀錄片主角中國學生遭轟「民主狗」
涂們頒獎違和踩政治 鄉民嗆「吃人豆腐」
【中國抵制金馬5】​傳中共下令抵制　文化部：未接獲此消息
瘋傳中共封殺金馬獎　國台辦斥「假新聞」
【金馬爭議8】上屆影帝「中國台灣」燃戰火　文化部長回擊「這裡是台灣」
涂們私下低調害羞 霸氣宣言傳政治力施壓
